AccessionYear,Object Name,Culture,Dynasty,Artist Display Name,Artist Nationality,Artist Begin Date,Artist End Date,year,Classification
2002,Fitting,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,650,Metalwork
2002,Fitting,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,650,Metalwork
1955,Rank badge,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles-Embroidered
1946,Sutra cover piece,China,Unknown,Unidentified artist,Unknown,,,1600,Textiles-Woven
1930,Court robe,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1930,Woman's robe,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
2002,Belt plaque,Northwest China,Xiongnu culture,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt plaque,Northwest China,Xiongnu culture,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt plaque,Northwest China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt plaque,Northwest China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Plaque,Northeast China,Unknown,Unidentified artist,Unknown,,,-599,Metalwork
2002,Plaque,Northeast China,Unknown,Unidentified artist,Unknown,,,-599,Metalwork
2002,Strap-crossing,Northwest China,Unknown,Unidentified artist,Unknown,,,-399,Metalwork
2002,Strap-crossing,Northwest China,Unknown,Unidentified artist,Unknown,,,-399,Metalwork
2002,Fitting,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Fitting,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Fitting,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Fitting,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Bridle fitting,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Bridle fitting,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Harness ornament,Northeast China,Unknown,Unidentified artist,Unknown,,,-599,Metalwork
2002,Harness ornament,Northeast China,Unknown,Unidentified artist,Unknown,,,-599,Metalwork
2002,Harness ornament,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Harness ornament,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Harness ornament,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Harness ornament,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Harness ornament,North China,Unknown,Unidentified artist,Unknown,,,-99,Metalwork
2002,Harness ornament,North China,Unknown,Unidentified artist,Unknown,,,-99,Metalwork
2002,Plaque,Northeast China,Unknown,Unidentified artist,Unknown,,,-799,Metalwork
2002,Plaque,Northeast China,Unknown,Unidentified artist,Unknown,,,-799,Metalwork
2002,Finial,Northeast China,Unknown,Unidentified artist,Unknown,,,-699,Metalwork
2002,Finial,Northeast China,Unknown,Unidentified artist,Unknown,,,-699,Metalwork
2002,Finial,Northeast China,Unknown,Unidentified artist,Unknown,,,-699,Metalwork
2002,Finial,Northeast China,Unknown,Unidentified artist,Unknown,,,-699,Metalwork
2002,Chariot yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Chariot yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Yoke ornament,Northwest China,Unknown,Unidentified artist,Unknown,,,-499,Metalwork
2002,Finial,Northwest China and southwestern Inner Mongolia,Unknown,Unidentified artist,Unknown,,,-399,Metalwork
2002,Finial,Northwest China and southwestern Inner Mongolia,Unknown,Unidentified artist,Unknown,,,-399,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Xiongnu culture,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Xiongnu culture,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt buckle,North China,Unknown,Unidentified artist,Unknown,,,-199,Metalwork
2002,Belt ornament,North China and south-central Inner Mongolia,Unknown,Unidentified artist,Unknown,,,-599,Metalwork
2002,Belt ornament,North China and south-central Inner Mongolia,Unknown,Unidentified artist,Unknown,,,-599,Metalwork
2002,Belt plaque,North China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2002,Belt plaque,China,Unknown,Unidentified artist,Unknown,,,-299,Metalwork
2003,Garment plaque,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Garment plaque,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Suspension ring,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,649,Metalwork
2003,Suspension ring,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Suspension ring,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Suspension ring,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Suspension ring,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Suspension ring,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Fitting,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,649,Metalwork
2003,Fitting,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,649,Metalwork
2003,Fitting,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,649,Metalwork
2003,Fitting,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Plaque,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,649,Metalwork
2003,Plaque,Northwest China/Eastern Central Asia,Period of Tibetan Empire,Unidentified artist,Unknown,,,649,Metalwork
2003,Attachment,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Attachment,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Attachment,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Attachment,"China (Xinjiang Autonomous Region, Central Asia)",Period of Tibetan Empire,Unidentified artist,Unknown,,,600,Metalwork
2003,Covered inkstone,China,Sui–Tang dynasty,Unidentified artist,Unknown,,,581,Ceramics
1932,Imperial robe,China,Unknown,Unidentified artist,Unknown,,,1700,Costumes-Tapestries
1932,Imperial robe,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Costumes
1932,"Skirt, Imperial theatrical",China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Embroidered
1932,Panel,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Embroidered
1932,Square,China,Ming dynasty,Unidentified artist,Unknown,,,1368,Textiles-Tapestries
1936,Hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
1936,"Robe, Daoist Priest's",China,Qing dynasty,Unidentified artist,Unknown,,,1767,Costumes-Embroidered
1946,Jacket and skirt for wedding,China,Qing dynasty,Unidentified artist,Unknown,,,1871,Textiles-Costumes
1913,Tapestry album covers,China,Ming or Qing dynasty,Unidentified artist,,,,1368,Textiles
2003,Short sword,North China,Unknown,Unidentified artist,Unknown,,,-600,Metalwork
2003,Folding fan mounted as an album leaf,China,Qing dynasty,Xu Yang,Chinese,1750,1776,1753,Paintings
2003,Album,China,Qing dynasty,Xiao Yuncong,Chinese,1596,1673,1668,Paintings
1930,Fan case,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Tapestries
2003,Clapper fragment (Paiban),China,Ming dynasty,Unidentified artist,Unknown,,,1400,Ivories
2003,Dish,China,early Ming dynasty,Unidentified artist,Unknown,,,1371,Ceramics
1952,Woman's birthday coat,China,Qing dynasty,Unidentified artist,Unknown,,,1871,Costumes-Tapestries
2003,Figure,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Sculpture
2003,Jar,Northeast China (Hongshan culture),"Neolithic period, Majiayao culture, Machang type",Unidentified artist,Unknown,,,-3500,Ceramics
2003,Textile,China,Unknown,Unidentified artist,Unknown,,,1,Textiles-Woven
2003,Vessel,China,Ming dynasty,Unidentified artist,Unknown,,,1567,Ceramics
1919,Stele,China,Northern Wei dynasty,Unidentified artist,Unknown,,,386,Sculpture
1969,Album,China,Qing dynasty,Gong Xian,Chinese,1619,1689,1680,Paintings
2020,,China,Qing dynasty,Zhou Lianggong,Chinese,1612,1672,1634,Calligraphy
2015,Album leaf,China,Qing dynasty,Yun Xiang,Chinese,1586,1655,1645,Paintings
2015,Album leaf,China,Qing dynasty,Ye Xin,Chinese,1640,1640,1645,Paintings
2015,Album leaves,China,Qing dynasty,Various artists,,,,1666,Paintings
2015,Hanging scroll,China,Qing dynasty,Zheng Fu,Chinese,1622,1693,1691,Calligraphy
2003,Hanging scroll,China,Qing dynasty,Yuan Yao,Chinese,1730,1778,1745,Paintings
1935,Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Woven
1956,Robe,China,Unknown,Unidentified artist,Unknown,,,1700,Costumes-Woven
1945,Emperor's Summer robe,China,Qing dynasty,Unidentified artist,Unknown,,,1862,Costumes-Embroidered
1913,Panel,China,Yuan or Ming dynasty,Unidentified artist,Unknown,,,1300,Textiles-Tapestries
1936,Medallion,China,Ming dynasty,Unidentified artist,Unknown,,,1500,Textiles-Tapestries
1946,Rank badge,China,Qing dynasty,Unidentified artist,Unknown,,,1667,Textiles-Tapestries
1947,Hanging scroll,China,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Tapestries
1953,Chair strip,China,Unknown,Unidentified artist,Unknown,,,1600,Textiles-Tapestries
1953,Chair cover,China,Unknown,Unidentified artist,Unknown,,,1600,Textiles-Tapestries
1962,Panel for elbow pillow,China,Qing dynasty,Unidentified artist,Unknown,,,1723,Textiles-Tapestries
1962,Panel for elbow pillow,China,Qing dynasty,Unidentified artist,Unknown,,,1723,Textiles-Tapestries
1962,Panel for elbow pillow,China,Qing dynasty,Unidentified artist,Unknown,,,1723,Textiles-Tapestries
1962,Panel for elbow pillow,China,Qing dynasty,Unidentified artist,Unknown,,,1723,Textiles-Tapestries
1942,Medallion,China,Ming dynasty,Unidentified artist,Unknown,,,1600,Textiles-Tapestries
1930,Sleeve Band,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1930,Sleeve Band,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1930,Sleeve band,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1930,Sleeve band,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1972,Panel,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Dyed
1928,Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1796,Costumes-Tapestries
1930,Medallion,China,Qing dynasty,Unidentified artist,Unknown,,,1767,Textiles-Embroidered
1944,Medallion,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles-Embroidered
1945,Theatrical Jacket,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Embroidered
1972,Roundel,China,Ming dynasty,Unidentified artist,Unknown,,,1368,Textiles-Embroidered
1962,Furniture cover,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Textiles-Embroidered
1963,Rug,China,Unknown,Unidentified artist,Unknown,,,1800,Textiles-Rugs
1930,Imperial Court Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1723,Costumes-Embroidered
1962,Chair Strip,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
1967,Hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1967,Hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles-Embroidered
1967,Hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles-Embroidered
1954,Empress's Twelve-Symbol Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1821,Costumes-Embroidered
1930,Bag,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1930,Rank badge,China,Qing dynasty,Unidentified artist,Unknown,,,1767,Textiles-Embroidered
1930,Rank badge,China,Qing dynasty,Unidentified artist,Unknown,,,1767,Textiles-Embroidered
1944,Mirror and needlecase,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles-Embroidered
1944,Mirror,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1945,Emperor's Twelve-Symbol Robe,China,Qing dynasty,Unidentified artist,Unknown,,,1825,Costumes-Embroidered
1967,Purse,China,Unknown,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1930,"Coat, Imperial Theatrical, for Female Warrior",China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Embroidered
1930,"Coat, Imperial Theatrical, for Warrior",China,Qing dynasty,Unidentified artist,Unknown,,,1700,Costumes-Embroidered
1959,Hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1939,Figure,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Jade
1954,Panel (one of a pair),China,Qing dynasty,Unidentified artist,Unknown,,,1767,Textiles-Tapestries
1930,Hanging,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
1962,Man's summer court hat,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles
1891,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Woven
1891,"Robe, Part",China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Embroidered
1891,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1644,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1767,Textiles-Velvets
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Ming dynasty,Unidentified artist,Unknown,,,1368,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Tapestries
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Velvets
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Tapestries
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
1896,Piece,China,Unknown,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1662,Textiles-Woven
1896,Medallion,China,Qing dynasty,Unidentified artist,Unknown,,,1800,Textiles-Tapestries
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China or Japan,Unknown,Unidentified artist,Unknown,,,1100,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Embroidered
1896,Piece,China,Qing dynasty,Unidentified artist,Unknown,,,1700,Textiles-Woven
